! iup ilow         Eup           freq            lam         Tex         tau          Tr         fup        flow      flux_K        flux        beta         Jnu    gup   glow         Aul         Bul         Blu q
!                    K             Hz         micron           K                       K                              K km/s   erg/cm2/s                     ...                       ...         ...         ...  
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   2.130E+02   4.793E-06   9.765E-04   5.033E-08   4.852E-08   1.040E-03   6.060E-11   1.000E+00   8.712E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -1.090E+01  -9.573E-15   2.204E-13   9.028E-09   1.586E-09   2.346E-13   1.394E-20   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!     7/    60:     1    1    1    2    3 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+17 =  Ncol_x
!  1.0000E+07 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -1.346E+02  -6.330E+00   8.058E+04   8.834E-02   6.000E-02   8.577E+04   4.538E-03   3.514E+01   2.182E-10    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -8.832E+01  -1.750E-08   1.713E-06   1.713E-10   1.081E-10   1.823E-06   9.945E-14   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   1.599E+02   3.196E-10   4.815E-08   2.482E-12   2.464E-12   5.125E-08   2.988E-15   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.102E+01  -7.570E-22   0.000E+00   9.901E-16   4.016E-16   0.000E+00   0.000E+00   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!     8/    60:     1    1    1    2    4 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+17 =  Ncol_x
!  1.0000E+05 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -9.451E+01  -3.081E+00   2.161E+03   3.106E-02   1.992E-02   2.300E+03   1.217E-04   4.266E+00   1.508E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.163E+02  -9.831E-11   1.237E-08   1.237E-12   8.212E-13   1.317E-08   7.182E-16   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   3.102E+01   7.264E-12   1.636E-10   8.441E-15   1.367E-14   1.742E-10   1.015E-17   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02  -2.109E+01  -2.400E-24   0.000E+00   3.145E-18   1.280E-18   0.000E+00   0.000E+00   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!     9/    60:     1    1    1    3    1 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+18 =  Ncol_x
!  1.0000E+12 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   9.816E+02   2.418E+00   8.858E+02   2.281E-02   1.807E-02   9.430E+02   4.989E-05   4.728E-01   2.277E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02   5.534E+03   1.030E-04   5.692E-01   5.694E-06   4.443E-06   6.058E-01   3.305E-08   1.000E+00   1.053E-14    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   1.023E+03   3.255E-03   3.292E+00   1.700E-05   1.527E-05   3.505E+00   2.043E-07   9.988E-01   5.939E-14   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   2.179E+01   5.714E-10   7.800E-09   3.202E-05   7.644E-05   8.302E-09   4.932E-16   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    10/    60:     1    1    1    3    2 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+18 =  Ncol_x
!  1.0000E+10 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02   1.571E+03   1.674E+00   1.269E+03   2.536E-02   1.995E-02   1.351E+03   7.146E-05   5.772E-01   2.932E-11    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -1.357E+02  -4.493E-05   6.521E-03   6.522E-08   4.428E-08   6.941E-03   3.786E-10   1.000E+00   9.646E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02   2.309E+02   4.652E-05   1.031E-02   5.314E-08   5.088E-08   1.098E-02   6.398E-10   1.000E+00   1.037E-15   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
  408  405   7165.4217  3.9514864E+11  7.5868274E+02   7.625E+00   6.121E-12   1.042E-11   4.315E-08   5.190E-07   1.109E-11   6.587E-19   1.000E+00   8.538E-16   29.0   29.0   7.880E-14   8.662E-02   8.662E-02 1
!    11/    60:     1    1    1    3    3 /     3    1    1    5    4  Loop order: Tkin, dv, n_x, Ncol_x, dens
!  1.0000E+03 =    Tkin
!  1.0000E+05 =      dv
!  1.0000E+00 =     n_x
!  1.0000E+18 =  Ncol_x
!  1.0000E+07 =      H2
!  0.0000E+00 =       e
    7    6    323.4919  3.8019739E+11  7.8851792E+02  -1.076E+03  -6.158E+00   5.116E+05   6.481E-02   4.956E-02   5.445E+05   2.881E-02   3.108E+01   1.449E-09    9.0    7.0   3.083E-05   3.805E+07   4.892E+07 1
  230  226   5578.9592  3.8407719E+11  7.8055263E+02  -9.656E+01  -1.621E-07   1.720E-05   1.720E-10   1.105E-10   1.830E-05   9.985E-13   1.000E+00   8.538E-16    9.0    7.0   3.051E-05   3.652E+07   4.696E+07 1
  308  307   6304.3323  3.9267877E+11  7.6345471E+02  -9.219E+02  -2.004E-09   1.867E-06   9.621E-12   8.317E-12   1.987E-06   1.158E-13   1.000E+00   8.538E-16   17.0   15.0   6.190E-05   6.933E+07   7.858E+07 1
